block_id, block_hash, block_timestamp, difficulty, transaction_hash, transaction_timestamp, sender, receiver, amount, tax
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xb15f70610d1d45e9714c4b8640b07506abddcde78253d8d8dea035622be087c1, 2017-12-13 23:19:28, 0x5724f708ae31f106efed1d849155d7132a8c6d3f, CryptoKitties: Core, 0, 0.0031287
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xe430f5c846ca6bcf56555355df7045b2c254724384ffa39f99303c740f5826e6, 2017-12-13 23:19:28, 0xbbfa033159e1fa4faefab1e00ddad1e6355a36c4, EtherDelta 2, 0, 0.00233105
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x4655f58d1fba2c077df7db96a4aa53402938bd7cc55d88f5568eb0ed16a8eba2, 2017-12-13 23:19:28, 0xff82fb544c89530a529bf7866defd1c6e5e1ae7d, CryptoKitties: Sales Auction, 0.006755893390625, 0.0015127
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x97a95a7b3cde38a88696c6a88011a3dadcdee8fc2aa1e9f7b6ab135a6a7c478f, 2017-12-13 23:19:28, 0x5a157c7ed1e70cad2a89c0f0a71912f66b2f0358, EtherDelta 2, 0, 0.00278958
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x73298915c3bc8748713cb44f50b0f077881f3ce19018085d03053a7f30a68d7c, 2017-12-13 23:19:28, 0x906cfc9010bfaec9edca1382af3408ec54712620, 0xe4c89b9fcab29c5bee3971b698cca4528f2644e2, 0.179934415415168, 0.00069528
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x249e6801881afd10c4f8d0378b65631c155e3a6d3d76e64321f54a66e20b8a64, 2017-12-13 23:19:28, 0x3c2fe93c08322860a437eaf7ce32faae408b9723, 0xc9716d95108dd5626ae9be35e0684a0eb7f0a6df, 0.0018, 0.00076056
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x33c004ab497445f8800d1dd76e6aade5f16bc0ac73ac19a2e42ac5d54c00acd5, 2017-12-13 23:19:28, 0x6417e22fde3697de8a1dc7bf7f90a8b1da2c415a, 0xe4c89b9fcab29c5bee3971b698cca4528f2644e2, 0.159304719999999, 0.00069528
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xe4947d32ae42407a0a65e3a324be0f6cafeb1a56ed1b8d3f74dd8a14d651cac2, 2017-12-13 23:19:28, 0x9a34c9035f0dc1a15b38d9befea699dcee0d2b1c, TRON: Old TRX Token, 0, 0.00143784
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x852d478cd7d0881641c071cd267098085c2696cb00a1d27ecc579aa0cec7dd6b, 2017-12-13 23:19:28, 0xd37e8c585898aaf096a6d9f012cd68106a64807c, 0x11a2c4d73dafac0a4ad7ed30004ed9ac6aa1b0b6, 0, 0.03795141
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xe8ff3f59c324cf499b88d7769bf7a75f558c38d108493146578e13e005797b5a, 2017-12-13 23:19:28, 0xfd24333db3a3affba243eabd59ed754bf4108788, 0x2bd8cf2c49430830556f4b3ec32ed11b2b44ce24, 66.531236097026401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xc2772377e7a11a8a877e4e3cc2b6228b3eba06eb8e0f4463cb385a558c395e13, 2017-12-13 23:19:28, 0xec56f744bfdbd60cc1a12c338658e723019f910d, 0x9b15f08e25d6d4703b36997bb915da687016a224, 77.753718955456401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x37fe803bbecfccf4dbb4f2e4ab3be744a8497ee057d3144376d8a5d8f8e0bf2f, 2017-12-13 23:19:28, 0xe4b494a79a969d3af4bf95af380316947a0e8db6, 0x2d7edc206c247ba7fee34502a0ddcd4b1e025b80, 0.0702735, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x43444fc185b18caf3bd16477e85ca81d4a3f3984d2373fbd961ac072d1c37525, 2017-12-13 23:19:28, 0x0c3b4be79b4cf6563150a7106f8b3ed56e8b1858, 0x8c1b1311d917781021419e0d15fc42713705a9aa, 72.052080752946401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xd0c62e5cfb8f3aa7f29d78b5513bcfd0f626bfe68804893f0afbe9d92450a5f9, 2017-12-13 23:19:28, 0x88fba908d3c13dbb6ab4db375c6803e544d1f902, 0x41fb58b8dcfbccfedacab7a648372dfd223d649b, 78.188982655456401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x56747a088e3104cb26db9fbb4aafa58723814e7773f277274909a6e465ebcb61, 2017-12-13 23:19:28, 0x3aaa7a1fc4a0e258afb648bf3097e7d0e489b4be, 0x76fd3a14b8a50af24e4ace1d079476d2afcf96d1, 73.526347455456401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x156c0c50330c3405b37bb2a8e94bd7e5e89384f008253168e179b95263c83505, 2017-12-13 23:19:28, 0x4fb93a099df3d41edabed50d52f0104ae085c52e, EOS: Old Token, 0, 0.00082723
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x2c1755f0b7eff83a5dd2f6fd979af2a51b4c6f4e847063148c0c3f6ee26428b1, 2017-12-13 23:19:28, 0x997be499d1ac9ca83f1226671f803b52baa5f5a7, 0x95188c69c4d0190285e9bd59ce66efd8d6307827, 68.037289252046401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x5bf0e3fbfac3632ebe1ff1ee0b9eedd6e744f79de10d277c4ae749c36cddac0c, 2017-12-13 23:19:28, 0x2a0fe55db952ff8cf58c5056b999a3c90ca30093, 0x70476e1917c186cf5d0159904d3d77ce665d183c, 70.547373650436401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xffd8d2a67f95a4cf2a6f73b9d69f3bbf206bfedf1b4178680ceabe443557c132, 2017-12-13 23:19:28, 0x4cb2c386e194a242af3764fdc3f70b260a2e9e34, 0xe502d90391402763f06b0a083675be07a227cb14, 71.550736332946401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xfd206ecd3589c5b9fe8ec7b4cbf760dc72bb7eb728cd596e670661d0318db9bd, 2017-12-13 23:19:28, 0x03c81b5807b7a11f3be3d364d14dfb7dd818c972, 0xa3ab8678be0f635e35fd0a02de490d64d948a32b, 63.313073744516401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xc8e8730dba5003c3cfe6a4795cdcaf3425757078758d18e7b166eb75383bf1e1, 2017-12-13 23:19:28, 0x14382a092aa43332fe09caa3b375a2b074a2c9d5, 0xe15b30493893ebbfd2768abba6ff9fdaad937881, 71.049390280436401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x36460b4e01fb55e51231ced0c11eea4bec22adf23131035901a8e22b2257dec1, 2017-12-13 23:19:28, 0x17ff4596a76795d45a4f3b6dc34822cbe5938d78, 0x26b2faa2d7dc2d79cedfcd44e3c4e6bbdf3e9ad5, 0.10440395, 0.00067384
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xfa87be47969ed565b17d21a6bc498ea2bfbc2e8e86ca4798460991d73ccb7dc5, 2017-12-13 23:19:28, 0x0fce87b4c08cee1809ab425ad38de493d777e45f, 0x4702a9e2d96e2c5203a26b91dcf80c57fa72018c, 3.79524016, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xe8b90b657463450f03c711e401aab2887759f60516d99b953b057d528078b84c, 2017-12-13 23:19:28, 0xbc124bd75eaddb91471ade1ac2053fe340e19103, 0xb68f8170fba02461b8f42af79de1eae7bdccfbb6, 73.038783035456401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x9bd83f04ba2404803d1a58fd0113ada6ff178c308769f0ba5492294bba96b946, 2017-12-13 23:19:28, 0x6bfc5a41dd462b65fece22e03f8762f02ecd7c30, 0x2e8f5f0e67a54538b8a2f804ab2a78373e88fc8f, 69.543340390436401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x6ba837cc50cfec4cf0d532aeb58faa6803dec470f6381389c5b1457796610e92, 2017-12-13 23:19:28, 0x436d586e320ddf02552d43817e66763555cd8213, 0x628b194c37287bb135a6e2c9cf2b6b5e0b92ba44, 0.13757662, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xf3e586e2821ce78487804b62ca96b3b3e2df9b2d90410f3be501bdd8d5360f03, 2017-12-13 23:19:28, 0xc8e94db5628addc9c7341bb68246b2632d90660a, 0x83c47cbb4ebb783ba550e5e4649606438dca30df, 67.033252727026401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x8abaac97e123be974b2553f52b2c88b8165b3c902558f9ce99893ed9fca5baa4, 2017-12-13 23:19:28, 0xcec062a305c05951c2e04d9844ea620db7d3c24f, 0xc18176a3cb79af6a3755d7a84e9ea8cc40191547, 2.49932779, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xc3c920b78359a7a7880539443c4a4774e5fb9bbefc4f3c735ac302996a4cd500, 2017-12-13 23:19:28, 0xe4622b2dcb49f8797638b6f67bc15eef8832b897, 0x0fbb2d2f3d7c00d8f8183037f47413c3c01bb2b1, 72.549428765456401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x284d04217c8248faece581cff14cd3edcf10ae9bf9eed2a26058ff25c16e7f89, 2017-12-13 23:19:28, 0xcf1ddeeb6f03dc1bb3148f059d1cd9fd932790d5, 0xc33a557f8d2ab79a9c01a205d42b7b45c76b530a, 70.045357020436401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x3e2e8cc9fd043153b03568b07de061fa8ba7c5e5f5c4b5cdb61855346f40fd77, 2017-12-13 23:19:28, 0x366ea597a20c1f6d722678ade03e11820483d941, 0xe0d271193cec4fb86f2205cca080ba31faf0140f, 0.21936, 0.00067384
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x3b76af8d88a0fdc7e741963c1998bad50a6f2c374ca90317396c18c2e355d5ed, 2017-12-13 23:19:28, 0xbddfff7b3d36f78fd2660a5fc05dce37bc3273d2, 0x2591f09b313dba9f297b1e84cc24526e87ab5b1f, 65.485890697026401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xf48018057551b4b95581ccec5f52e7f9ac84b9cae2b83adeada1cbbc3204cc34, 2017-12-13 23:19:28, 0x8334a533f0c3f904ca59061fae649a8c596b09ac, 0x08b0734abc6cefad33660867c36b5392103c4e4b, 0.03074725, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x0da6c19de1db8d9519208b690d74e0e2fa2930cee2fcfa2c84c7010dd71eaeaf, 2017-12-13 23:19:28, 0xe1a0dde3543b65e7a40afcc3a9e6e293836fb384, 0xef443dbf97b3e52551b23f21371ede237ce751f7, 0.18639134, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xbf8ec09182177a75c431a84ef99a69179d71b4864e009e1af30dd315829097fd, 2017-12-13 23:19:28, 0x40fdab2c55f8e9314feee67c0d274381bcf925f3, 0x1a0b09c4caaba8a5da6ca6c26a3fcc16e05d24d8, 63.857368174516401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x96ceca17a99bd76b8116393da5de95a50574f72de87cc340be3f3cbaae39bb37, 2017-12-13 23:19:28, 0x88a27935d56ea4946f8562cda17382f857be17d3, 0x07b5318fb8c719c84a858b41120dc2f8cd928d17, 66.019219467026401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0x94aa1bafd3b996b55b02610f6d2bd0fb528a8b23b325edb723dbca127755b11e, 2017-12-13 23:19:28, 0x3d5b55e5f73f1c4742105d3135dc2c7ce43640a7, 0x0277760c5b3e99952f840253f8bef00522611712, 64.943369177026401, 0.00067221
4728042, 0x2ab52915da4a7bece7fe897c5e9cf0d93a40f42c02e4170438975e8f6205728f, 2017-12-14 06:51:19, 1637664087773349, 0xf1d2556ead65c2514cf88d0e0e0808baf3c94b942642b73907e2a813e04566b0, 2017-12-13 23:19:28, 0xee3ce8ae389d6f4089330b7d58c9ec9c8e5548eb, FunFair Token, 0, 0.0009303
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x9930e5b9adb34afaead1be4344c1d62fa3e19d4572531b50930430ab3994716a, 2017-12-13 23:21:36, jamesshedden.eth, CryptoKitties: Core, 0.008, 0.00199962
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0xdc700e65173f63ea31f351d013210a6065d237a8a7e6de6504df837cf8e287e7, 2017-12-13 23:21:36, 0x905c77c69a4bd48a605c78d72533f45bb67bc41b, CryptoKitties: Core, 0.008, 0.00199962
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x2b0f0972059df42731f01eac94fdd84ff209dd67e915aab75843d8cf25357ef1, 2017-12-13 23:21:36, 0xe6c2a5310fa3031c9af577d8307f76c8087d0fdd, 0x8cefa9e66c1425dc9f51224556e7025b6c7e73a2, 0.003, 0.00052521
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x7bda5c64316bea047f59e2efa3b80f73240fe1b64ddccd3d4ac5b589ae24fde2, 2017-12-13 23:21:36, 0xbb6e5085a727574cdb4291da53a799568b3e7e5b, CryptoKitties: Core, 0, 0.00367325
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x619a27cfe1472b2d0fe43b86c297de76e298526430d17d840cb0c126dd9888c1, 2017-12-13 23:21:36, 0xa36d80fd70d9695bac010290824b8914315171b4, CryptoKitties: Core, 0.01, 0.0028366
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x0ec749d50c36d2f83d28f302690938e0452296fdb8c3db3c617f0133582096d5, 2017-12-13 23:21:36, 0xa6b2a58daf19c217cbcbf9d4d5f0446f555400e2, CryptoKitties: Core, 0, 0.00378745
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0xcbb3af0584a2d4df44d3934486ecab0bf3413ae8f952e8abb038873695ed4676, 2017-12-13 23:21:36, 0x0005abcbb9533cf6f9370505ffef25393e0d2852, 0x3aa927a97594c3ab7d7bf0d47c71c3877d1de4a1, 0, 0.00171312
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x1383fb4f4cbed3b4694f565f8b6fca6a3ac5746df25f3f4edcd411d308378d86, 2017-12-13 23:21:36, 0x5a157c7ed1e70cad2a89c0f0a71912f66b2f0358, EtherDelta 2, 0, 0.00322806
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x0fb192994270921ae8d060fc291b8b829ebddde1678252b14482072297ad9e5b, 2017-12-13 23:21:36, 0x00a8b40c9e60142b643cab7ddd14549b0a48a19c, EtherDelta 2, 0, 0.0017787
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x9840399859b535d6044d53b3c8d16ca109cb44d09be7466569c78abfb35cac6e, 2017-12-13 23:21:36, 0x00b7c0908514a44898e6a01c85bb6e8c82873f58, EtherDelta 2, 0, 0.00178062
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x94f3677fa605a6284d9a2818a3f99f858b1324f3a68479c8777538ef8690c044, 2017-12-13 23:21:36, 0x9a34c9035f0dc1a15b38d9befea699dcee0d2b1c, 0xf74d556cbb95b7bccdad8284bc68110c74c91e7b, 3.7565, 0.0006531
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x0398c9735714e290840eafa8926c911e03ea99dbca341d1d577985de958a4d88, 2017-12-13 23:21:36, 0x30937f96903e547ab630920622c77b4b1629439c, Request Token, 0, 0.00162877
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x0b5c83519abe8e99d31c106c1d80eb0a438b88fdb4f7745a9036da752a205498, 2017-12-13 23:21:36, 0xabbf21973439bce030cd2fb51661a823909457b2, Binance, 4.993, 0.00067221
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x3cc4743fafa4b4a59dc00d955d4f7a4862ebc45a07e462963a3bf15eff666817, 2017-12-13 23:21:36, 0x6be29fe16ed0114873d6c9f3fac03ac300bb95fe, Monolith: TKN Token, 0, 0.00074829
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x0aaf030b1ca1af5180dedebdb0755ee28e5decf2f13f7873f76dab8fbabc9d80, 2017-12-13 23:21:36, 0xc7f59f03c5eda173c862bfef57d053be790802a0, FirstBlood, 0, 0.0012092
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x0d03d97c8fe0012ed8955c47cdd9e39d66222ca9bd4e9defe8d5b1f37c94af5b, 2017-12-13 23:21:36, 0xd2579fb637a2e2f27b0aca5ce5f5be4855a16f25, 0xa1cb7c6056ca3924b452f9ed016776dd7c4bce5a, 0.099116482, 0.00105405
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x2b1d58ed13c5ef165aad057ca644fd0970cb8699faf6055e360e3c6a8a2edf7f, 2017-12-13 23:21:36, 0x1b81d41d1746b26555b4c75de9b7aff654c03c7e, Binance, 5.026633172355878, 0.00067221
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x43494feb7784146ae6f83aa922d8e325c0a5f3826e6b932b06de7fd08c88c92e, 2017-12-13 23:21:36, 0x136d0159be4313a5bdd38c5c8b5cef8dcff15fc8, Etheroll: Old Contract 4, 0.1, 0.00527255
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x97568c4c2eaa5e7fc6e415d994ab5a353af21d510361587fcda99d223851a0a2, 2017-12-13 23:21:36, 0x616aa47b2a89c6cfafcb9b31bb7f5ba5dc0aebb5, Binance, 5.27307937, 0.00067221
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x6759e29dd51b3244640fea68e1f4eb902aa12d2582db1c59ac297107e0f8a240, 2017-12-13 23:21:36, Livecoin.net, 0x896f77843d1b00ca8fe97dda74c8d44bfb2aee4a, 0.06795338, 0.00067221
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x424cf4e986758f478b3f0c0b4831658443d9fe37d45e2db38d2eccd66db6220b, 2017-12-13 23:21:36, 0xaa8b16527287dbd780265f6414f7a0377b53a097, 0x71e4622c455e2515dcd24e35256019eaf5ca82c8, 0.31427378, 0.00067221
4728046, 0x8ce60a72a7536c3d34ec947ce1adf888bb53f762a77fab48c4ea2aff6edaf684, 2017-12-14 06:51:19, 1631273990650568, 0x3bce30e902201908cb8ce1c2dddf8e6ada4897ff2bfc0a4a29f02ba254433bd0, 2017-12-13 23:21:36, 0xbb51a6a262cfaea16fc1b10d833de19262772d74, Binance, 5.444065607, 0.00067221
